Location,Site,Date,Method,Visit,Wind.speed,Wind.direction,Temp,Sunshine,Time,Species,Species.1,Common.name,Caste,Number,Forage.plant,Pollen,ID,ITD,Hive.Distance,Hive.Density,Buildings,Impervious,Bee.habitat,Floral.Units,Ex.Nests.BeeHabitat,Rail,Total.Water,Building.Vol,ITD.error
City,Bunhill,08/06/2021,Transect,4,3,SW,22,S,10:20:00,Bombus terrestris,Buff,Buff tail,W,1,Chelidonium majus,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,08/06/2021,Transect,4,3,SW,22,S,10:20:00,Bombus terrestris,Buff,Buff tail,W,1,Geranium,N,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,24/06/2021,Transect,5,0,NA,21,S,10:05:00,Bombus terrestris,Buff,Buff tail,W,2,Campanula,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,29/05/2021,Transect,3,4,SW,21,S,11:45:00,Bombus pascuorum,Ccarder,Common carder,W,1,Chelidonium majus,N,20210608_Bunhill_Buff_001,5.185008757,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,2.318378974
City,Bunhill,08/06/2021,Transect,4,3,SW,22,S,10:20:00,Bombus pascuorum,Ccarder,Common carder,W,1,Luzula nivea,N,20210608_Bunhill_CC_003,7.510037616,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,3.784979818
City,Bunhill,29/05/2021,Transect,3,4,SW,21,S,11:45:00,Bombus pascuorum,Ccarder,Common carder,Q,1,NA,N,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,08/06/2021,Transect,4,3,SW,22,S,10:20:00,Bombus pascuorum,Ccarder,Common carder,W,1,Lamium purpureum,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,24/06/2021,Transect,5,0,NA,21,S,10:05:00,Bombus pascuorum,Ccarder,Common carder,W,1,Chelidonium majus,N,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,02/07/2021,Transect,6,0,NA,21,S,10:41:00,Bombus pascuorum,Ccarder,Common carder,W,2,Rose,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,02/07/2021,Transect,6,0,NA,21,S,10:41:00,Bombus pascuorum,Ccarder,Common carder,W,1,Chelidonium majus,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,08/06/2021,Transect,4,3,SW,22,S,10:20:00,Bombus pratorum,Early,Early,W,2,Geranium,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,18/05/2021,Transect,2,4,N,18,S,09:07:00,Apis mellifera,Honey,Honey,W,2,Choisya,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,29/05/2021,Transect,3,4,SW,21,S,11:45:00,Apis mellifera,Honey,Honey,W,2,Geranium,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,29/05/2021,Transect,3,4,SW,21,S,11:45:00,Apis mellifera,Honey,Honey,W,4,Choisya,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,08/06/2021,Transect,4,3,SW,22,S,10:20:00,Apis mellifera,Honey,Honey,W,8,Geranium,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,08/06/2021,Transect,4,3,SW,22,S,10:20:00,Apis mellifera,Honey,Honey,W,2,Chelidonium majus,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,08/06/2021,Transect,4,3,SW,22,S,10:20:00,Apis mellifera,Honey,Honey,W,1,Pyracantha,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,24/06/2021,Transect,5,0,NA,21,S,10:05:00,Apis mellifera,Honey,Honey,W,5,Geranium,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,24/06/2021,Transect,5,0,NA,21,S,10:05:00,Apis mellifera,Honey,Honey,W,11,Campanula,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,02/07/2021,Transect,6,0,NA,21,S,10:41:00,Apis mellifera,Honey,Honey,W,2,Geranium,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,02/07/2021,Transect,6,0,NA,21,S,10:41:00,Apis mellifera,Honey,Honey,W,1,Campanula trachelium,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,02/07/2021,Transect,6,0,NA,21,S,10:41:00,Apis mellifera,Honey,Honey,W,1,Campanula rapunculoides,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,02/07/2021,Transect,6,0,NA,21,S,10:41:00,Apis mellifera,Honey,Honey,W,1,Papaver,NA,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Bunhill,24/06/2021,Transect,5,0,NA,21,S,10:05:00,Bombus hypnorum,Tree,Tree,W,1,Campanula,N,NA,NA,535,2,45.37,42.5,8.43,1754,6,0.26,0.52,15,NA
City,Christ,28/05/2021,Transect,2,3,NE,21,C,14:33:00,Bombus terrestris,Buff,Buff tail,M,1,Nepeta,NA,20210528_Christ_Buff_001,6.268491953,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,4.439638801
City,Christ,28/05/2021,Transect,2,3,NE,21,C,14:33:00,Bombus terrestris,Buff,Buff tail,M,1,Nepeta,NA,20210528_Christ_Buff_002,7.046111214,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,3.298738537
City,Christ,28/05/2021,Transect,2,3,NE,21,C,14:33:00,Bombus terrestris,Buff,Buff tail,W,1,Nepeta,N,20210528_Christ_Buff_003,6.384441144,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,2.476550092
City,Christ,28/05/2021,Transect,2,3,NE,21,C,14:33:00,Bombus terrestris,Buff,Buff tail,W,1,Nepeta,N,20210528_Christ_Buff_004,6.637291302,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,4.863433487
City,Christ,28/05/2021,Transect,2,3,NE,21,C,14:33:00,Bombus terrestris,Buff,Buff tail,W,1,Nepeta,N,20210528_Christ_Buff_005,5.699751871,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,1.765393674
City,Christ,28/05/2021,Transect,2,3,NE,21,C,14:33:00,Bombus terrestris,Buff,Buff tail,W,1,Iris germanica,N,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,28/05/2021,Transect,2,3,NE,21,C,14:33:00,Bombus terrestris,Buff,Buff tail,W,1,Nepeta,Y,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,28/05/2021,Transect,2,3,NE,21,C,14:33:00,Bombus terrestris,Buff,Buff tail,W,2,Nepeta,N,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,08/06/2021,Transect,3,3,SW,24,S,14:06:00,Bombus terrestris,Buff,Buff tail,W,65,Nepeta,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,08/06/2021,Transect,3,3,SW,24,S,14:06:00,Bombus terrestris,Buff,Buff tail,W,1,Geranium,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,09/06/2021,Transect,4,1,SW,25,S,14:23:00,Bombus terrestris,Buff,Buff tail,W,75,Nepeta,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,26/06/2021,Transect,5,1,SW,32,S,10:12:00,Bombus terrestris,Buff,Buff tail,W,16,Nepeta,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,26/06/2021,Transect,5,1,SW,32,S,10:12:00,Bombus terrestris,Buff,Buff tail,W,1,Geranium,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,26/06/2021,Transect,5,1,SW,32,S,10:12:00,Bombus terrestris,Buff,Buff tail,W,1,Astilbe,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,01/07/2021,Transect,6,2,SW,28,C,15:56:00,Bombus terrestris,Buff,Buff tail,W,6,Nepeta,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,01/07/2021,Transect,6,2,SW,28,C,15:56:00,Bombus terrestris,Buff,Buff tail,W,1,Rose,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,01/07/2021,Transect,6,2,SW,28,C,15:56:00,Bombus terrestris,Buff,Buff tail,W,1,Astilbe,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,01/07/2021,Transect,6,2,SW,28,C,15:56:00,Bombus pascuorum,Ccarder,Common carder,W,1,Potentilla fructicosa,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,01/07/2021,Transect,6,2,SW,28,C,15:56:00,Bombus pascuorum,Ccarder,Common carder,W,1,Geranium,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,15/05/2021,Transect,1,2,S,16,C,14:00:00,Apis mellifera,Honey,Honey,W,1,Choisya,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,28/05/2021,Transect,2,3,NE,21,C,14:33:00,Apis mellifera,Honey,Honey,W,8,Nepeta,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,28/05/2021,Transect,2,3,NE,21,C,14:33:00,Apis mellifera,Honey,Honey,W,1,Geranium,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,08/06/2021,Transect,3,3,SW,24,S,14:06:00,Apis mellifera,Honey,Honey,W,24,Nepeta,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,08/06/2021,Transect,3,3,SW,24,S,14:06:00,Apis mellifera,Honey,Honey,W,39,Geranium,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,09/06/2021,Transect,4,1,SW,25,S,14:23:00,Apis mellifera,Honey,Honey,W,33,Geranium,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,09/06/2021,Transect,4,1,SW,25,S,14:23:00,Apis mellifera,Honey,Honey,W,7,Nepeta,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,09/06/2021,Transect,4,1,SW,25,S,14:23:00,Apis mellifera,Honey,Honey,W,2,Astrantia,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,26/06/2021,Transect,5,1,SW,32,S,10:12:00,Apis mellifera,Honey,Honey,W,40,Nepeta,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,26/06/2021,Transect,5,1,SW,32,S,10:12:00,Apis mellifera,Honey,Honey,W,5,Geranium,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,26/06/2021,Transect,5,1,SW,32,S,10:12:00,Apis mellifera,Honey,Honey,W,1,Rose,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,26/06/2021,Transect,5,1,SW,32,S,10:12:00,Apis mellifera,Honey,Honey,W,1,Astilbe,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,26/06/2021,Transect,5,1,SW,32,S,10:12:00,Apis mellifera,Honey,Honey,W,1,Persicaria,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,26/06/2021,Transect,5,1,SW,32,S,10:12:00,Apis mellifera,Honey,Honey,W,1,Heucera,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,01/07/2021,Transect,6,2,SW,28,C,15:56:00,Apis mellifera,Honey,Honey,W,32,Nepeta,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Christ,01/07/2021,Transect,6,2,SW,28,C,15:56:00,Apis mellifera,Honey,Honey,W,6,Geranium,NA,NA,NA,345,7,49.59,32.93,4.39,8707,6,0.43,11.93,19,NA
City,Leon,27/05/2021,Transect,2,4,NE,22,S,10:50:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum officinale,Y,20210527_Leon_Buff_001,5.86956836,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,4.049655305
City,Leon,27/05/2021,Transect,2,4,NE,22,S,10:50:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum officinale,N,20210527_Leon_Buff_002,4.726643357,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,3.345162118
City,Leon,27/05/2021,Transect,2,4,NE,22,S,10:50:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum officinale,Y,20210527_Leon_Buff_003,5.817490134,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,3.106032083
City,Leon,27/05/2021,Transect,2,4,NE,22,S,10:50:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum officinale,N,20210527_Leon_Buff_004,5.65193988,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,5.790924248
City,Leon,27/05/2021,Transect,2,4,NE,22,S,10:50:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum officinale,Y,20210527_Leon_Buff_006,5.157180495,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,3.146095188
City,Leon,27/05/2021,Transect,2,4,NE,22,S,10:50:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum officinale,Y,20210527_Leon_Buff_007,5.058590378,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,3.890148674
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_001,6.787121706,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,2.329616144
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_002,6.311171895,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,5.591370441
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_003,5.46341573,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,5.145386509
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,Y,20210605_LeonMRR_Buff_004,5.365990507,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,4.184784066
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_005,4.872318478,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,2.113086447
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_006,5.269107187,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,1.207787355
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_007,6.817917822,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,2.319093411
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_008,5.393732236,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,1.865555326
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_009,5.608982679,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,5.730844284
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_010,5.613202289,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,3.338854338
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_011,4.906014925,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,3.659043713
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_012,5.536776465,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,1.149398223
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_013,6.317461904,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,3.079571631
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,Y,20210605_LeonMRR_Buff_014,5.12715963,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,1.832232228
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,Y,20210605_LeonMRR_Buff_016,5.538873605,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,2.880198624
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_017,5.603853659,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,2.846800988
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_018,5.305472837,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,2.980203421
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,Y,20210605_LeonMRR_Buff_019,5.165680739,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,3.809501525
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,N,20210605_LeonMRR_Buff_020,5.635638271,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,3.325562059
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Phlomis russeliana,N,20210605_LeonMRR_Buff_021,7.164926305,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,1.342329512
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Nepeta,N,20210605_LeonMRR_Buff_022,5.515713275,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,4.071189065
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Nepeta,N,20210605_LeonMRR_Buff_023,7.352557328,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,1.368545045
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Nepeta,N,20210605_LeonMRR_Buff_024,4.248250186,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,7.912780829
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Nepeta,Y,20210605_LeonMRR_Buff_025,5.489458103,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,2.95566164
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Nepeta,N,20210605_LeonMRR_Buff_026,7.006271059,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,4.587919316
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Nepeta,N,20210605_LeonMRR_Buff_027,5.400659505,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,2.927677311
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Nepeta,N,20210605_LeonMRR_Buff_028,5.535483387,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,1.817782693
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,M,1,Nepeta,N,20210605_LeonMRR_Buff_029,4.387394153,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,5.11818879
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Nepeta,N,20210605_LeonMRR_Buff_031,6.917782617,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,2.612009079
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Linaria purpurea,N,20210605_LeonMRR_Buff_032,5.226967891,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,4.938201178
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Centranthus ruber,N,20210605_LeonMRR_Buff_033,7.157873348,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,6.179141888
City,Leon,27/05/2021,Transect,2,4,NE,22,S,10:50:00,Bombus terrestris,Buff,Buff tail,W,2,Symphytum officinale,NA,NA,NA,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,NA
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Symphytum ,Y,NA,NA,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,NA
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,39,Symphytum ,NA,NA,NA,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,NA
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,12,Nepeta,NA,NA,NA,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,NA
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,3,Phlomis russeliana,NA,NA,NA,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,NA
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Salvia,NA,NA,NA,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,NA
City,Leon,05/06/2021,Transect,3,3,S,25,S,14:20:00,Bombus terrestris,Buff,Buff tail,W,1,Allium schoenoprasum,NA,NA,NA,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,NA
City,Leon,22/06/2021,Transect,4,2,E,19,C,14:57:00,Bombus terrestris,Buff,Buff tail,W,5,Symphytum,NA,NA,NA,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,NA
City,Leon,22/06/2021,Transect,4,2,E,19,C,14:57:00,Bombus terrestris,Buff,Buff tail,W,10,Nepeta,NA,NA,NA,770,1,39.03,46.53,9.84,2450,7,1.33,0,9,NA
