Location,Site,Date,Method,Visit,Wind.speed,Wind.direction,Temp,Sunshine,Time,Species,Species.1,Common.name,Caste,Number,Forage.plant,Pollen,ID,ITD,Hive.Distance,Hive.Density,Buildings,Impervious,Bee.habitat,Floral.Units,Ex.Nests.BeeHabitat,Rail,Total.Water,Building.Vol,ITD.error
East,MEA,26/05/2021,Transect,2,3,NE,18,C,15:15:00,Bombus pascuorum,Ccarder,Common carder,W,1,Teucrium fructicans,N,20210526_MEA_CC_005,6.440872196,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,2.909802313
East,MEA,30/06/2021,Transect,5,3,NW,18,C,13:01:00,Bombus pascuorum,Ccarder,Common carder,W,1,Teucrium fruticans ,Y,20210630_MEA_CC_003,3.411196388,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,6.555084267
East,MEA,11/05/2021,Transect,1,6,SE,20,C,11:40:00,Bombus pascuorum,Ccarder,Common carder,Q,1,Rosemary,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,11/05/2021,Transect,1,6,SE,20,C,11:40:00,Bombus pascuorum,Ccarder,Common carder,Q,1,Teucrium fruticans ,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,26/05/2021,Transect,2,3,NE,18,C,15:15:00,Bombus pascuorum,Ccarder,Common carder,W,1,Teucrium fructicans,N,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,17/06/2021,Transect,4,3,SW,23,C,13:46:00,Bombus pascuorum,Ccarder,Common carder,W,1,Lavender,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,07/07/2021,Transect,6,8,SW,22,C,14:36:00,Bombus pascuorum,Ccarder,Common carder,W,2,Lavender,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,07/07/2021,Transect,6,8,SW,22,C,14:36:00,Bombus pascuorum,Ccarder,Common carder,W,1,Teucrium fruticans ,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,07/07/2021,Transect,6,8,SW,22,C,14:36:00,Bombus pascuorum,Ccarder,Common carder,W,1,Stachys byzantina,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,07/07/2021,Transect,6,8,SW,22,C,14:36:00,Bombus pratorum,Early,Early,W,1,Lavender,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,11/05/2021,Transect,1,6,SE,20,C,11:40:00,Anthophora plumipes,Solitary,Hairy footed flower bee,F,10,Teucrium fruticans ,Y,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,11/05/2021,Transect,1,6,SE,20,C,11:40:00,Anthophora plumipes,Solitary,Hairy footed flower bee,F,2,Rosemary,Y,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,26/05/2021,Transect,2,3,NE,18,C,15:15:00,Anthophora plumipes,Solitary,Hairy footed flower bee,F,5,Teucrium fructicans,N,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,09/06/2021,Transect,3,5,SW,26,S,10:16:00,Apis mellifera,Honey,Honey,W,7,Cordyline,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,17/06/2021,Transect,4,3,SW,23,C,13:46:00,Apis mellifera,Honey,Honey,W,0,,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,30/06/2021,Transect,5,3,NW,18,C,13:01:00,Apis mellifera,Honey,Honey,W,4,Lavender,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,30/06/2021,Transect,5,3,NW,18,C,13:01:00,Apis mellifera,Honey,Honey,W,8,Stachys byzantina,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,07/07/2021,Transect,6,8,SW,22,C,14:36:00,Apis mellifera,Honey,Honey,W,68,Lavender,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,07/07/2021,Transect,6,8,SW,22,C,14:36:00,Apis mellifera,Honey,Honey,W,8,Rose,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,07/07/2021,Transect,6,8,SW,22,C,14:36:00,Apis mellifera,Honey,Honey,W,10,Stachys byzantina,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,07/07/2021,Transect,6,8,SW,22,C,14:36:00,Apis mellifera,Honey,Honey,W,1,Perovskia,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,17/06/2021,Transect,4,3,SW,23,C,13:46:00,Bombus lapidarius,Red,Red tail,W,1,Stachys byzantina,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,07/07/2021,Transect,6,8,SW,22,C,14:36:00,Bombus hypnorum,Tree,Tree,W,1,Stachys byzantina,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,MEA,07/07/2021,Transect,6,8,SW,22,C,14:36:00,Solitary,Solitary,Solitary,NA,3,Achillea millefolium,NA,NA,NA,850,1,26.97,44.9,19.29,2038,14,1.31,2.17,5,NA
East,OPMead,26/05/2021,Transect,1,4,NE,16,C,10:30:00,Bombus terrestris,Buff,Buff tail,W,1,Iris germanica,Y,20210526_OP_Buff_001,5.92663011,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,2.667854752
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,Q,1,Echinacea,N,20210622_OP_Buff_001,9.726650718,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,0.988797923
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210622_OP_Buff_002,5.006691744,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,2.716658265
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,M,1,Valeriana officinalis,N,20210622_OP_Buff_003,5.159403934,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,4.303521026
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,W,1,Valeriana officinalis,N,20210622_OP_Buff_004,4.614835076,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,1.991921272
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,M,1,Geranium,N,20210622_OP_Buff_005,3.669289044,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,4.892316428
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,W,1,Scabious,N,20210622_OP_Buff_006,4.026230492,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,5.577304036
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,W,1,Scabious,N,20210622_OP_Buff_007,4.528095238,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,1.329653413
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210629_OP_Buff_001,5.219196767,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,3.72759973
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210629_OP_Buff_002,6.082870765,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,1.185476863
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210629_OP_Buff_003,5.284770688,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,2.664283594
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Bombus terrestris,Buff,Buff tail,M,1,Veronica spicata,N,20210629_OP_Buff_004,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210629_OP_Buff_006,5.151533283,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,8.10307546
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Bombus terrestris,Buff,Buff tail,W,1,Geranium,N,20210629_OP_Buff_007,5.617451177,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,3.302917058
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210629_OP_Buff_008,4.451094564,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,4.421085279
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210629_OP_Buff_009,5.86847482,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,2.109477979
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210629_OP_Vestal_005,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210705_OP_Buff_001,4.338540354,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,3.644402728
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210705_OP_Buff_002,5.364276081,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,4.13916118
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210705_OP_Buff_003,5.88858335,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,2.161457401
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210705_OP_Buff_004,4.302256716,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,5.160920134
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,M,1,Veronica spicata,N,20210705_OP_Buff_005,5.60624519,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,2.820316944
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210705_OP_Buff_006,6.189185476,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,6.414739907
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,M,1,Veronica spicata,N,20210705_OP_Buff_007,5.372620553,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,3.488365617
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210705_OP_Buff_008,5.655115407,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,3.854957465
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Geranium,N,20210705_OP_Buff_009,5.347437302,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,5.026587241
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,M,1,Veronica spicata,N,20210705_OP_Buff_010,4.916697464,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,3.956939918
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,Q,1,Veronica spicata,N,20210705_OP_Buff_011,7.60819416,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,2.35947226
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,Y,20210705_OP_Buff_012,12.38642616,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,1.904096672
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,Y,20210705_OP_Buff_013,5.43714512,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,2.276823246
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,M,1,Veronica spicata,N,20210705_OP_Buff_014,4.305230043,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,5.521128583
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,Q,1,Veronica spicata,N,20210705_OP_Buff_015,4.375076495,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,7.62367474
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,Q,1,Veronica spicata,N,20210705_OP_Buff_016,9.051458699,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,1.996287184
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210705_OP_Buff_017,3.586258369,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,3.83598031
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210705_OP_Buff_018,4.726565217,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,2.619115115
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,Y,20210705_OP_Buff_019,4.781418972,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,3.919686796
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,Y,20210705_OP_Buff_020,4.966485888,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,3.91727207
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,20210705_OP_Buff_021,4.292354461,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,2.344239273
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,Y,20210705_OP_Buff_022,5.819384494,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,3.746140056
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,Y,20210705_OP_Buff_023,4.547329471,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,2.165855336
East,OPMead,26/05/2021,Transect,1,4,NE,16,C,10:30:00,Bombus terrestris,Buff,Buff tail,W,1,Iris germanica,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,26/05/2021,Transect,1,4,NE,16,C,10:30:00,Bombus terrestris,Buff,Buff tail,Q,1,,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,26/05/2021,Transect,1,4,NE,16,C,10:30:00,Bombus terrestris,Buff,Buff tail,W,2,Papaver orientale,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,W,1,Valeriana officinalis,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,W,1,Trifolium repens,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,W,1,Echinacea,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,W,1,Indigo,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,W,3,Veronica spicata,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,W,1,Scabious,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,W,1,Iris germanica,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus terrestris,Buff,Buff tail,Q,1,Ground,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Bombus terrestris,Buff,Buff tail,W,2,Veronica spicata,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Bombus terrestris,Buff,Buff tail,W,1,Echinacea,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,Y,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,1,Veronica spicata,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,6,Veronica spicata,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,W,2,Echinacea,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Bombus terrestris,Buff,Buff tail,Q,1,Veronica spicata,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,09/07/2021,Transect,5,3,SW,26,C,09:28:00,Bombus terrestris,Buff,Buff tail,W,12,Veronica spicata,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,09/07/2021,Transect,5,3,SW,26,C,09:28:00,Bombus terrestris,Buff,Buff tail,W,1,Eupatorium,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,09/07/2021,Transect,5,3,SW,26,C,09:28:00,Bombus terrestris,Buff,Buff tail,W,1,Eriocapitella hupehensis,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,09/07/2021,Transect,5,3,SW,26,C,09:28:00,Bombus terrestris,Buff,Buff tail,W,1,Valeriana officinalis,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Bombus pascuorum,Ccarder,Common carder,W,1,Geranium,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Apis mellifera,Honey,Honey,W,1,Geranium,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Apis mellifera,Honey,Honey,W,3,Centaurea cyanus,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Apis mellifera,Honey,Honey,W,1,Echinacea,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Apis mellifera,Honey,Honey,W,10,Veronica spicata,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,29/06/2021,Transect,3,4,N,26,C,10:54:00,Apis mellifera,Honey,Honey,W,1,Valeriana officinalis,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Apis mellifera,Honey,Honey,W,7,Veronica spicata,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,05/07/2021,Transect,4,3,SE,23,S,10:18:00,Apis mellifera,Honey,Honey,W,1,Calendula,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,09/07/2021,Transect,5,3,SW,26,C,09:28:00,Apis mellifera,Honey,Honey,W,30,Veronica spicata,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,09/07/2021,Transect,5,3,SW,26,C,09:28:00,Apis mellifera,Honey,Honey,W,7,Eupatorium,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,09/07/2021,Transect,5,3,SW,26,C,09:28:00,Apis mellifera,Honey,Honey,W,1,calendula,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,09/07/2021,Transect,5,3,SW,26,C,09:28:00,Apis mellifera,Honey,Honey,W,2,Echinacea,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,09/07/2021,Transect,5,3,SW,26,C,09:28:00,Apis mellifera,Honey,Honey,W,1,Valeriana officinalis,NA,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Solitary,Solitary,Solitary,NA,1,Geranium,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
East,OPMead,22/06/2021,Transect,2,3,E,23,S,11:06:00,Solitary,Solitary,Solitary,NA,2,Scabious,N,NA,NA,530,1,24.47,41.31,18.18,2494,13,6.03,6.64,7,NA
